,Paths,Cooling,Heating
677,../datasets/vectors/00/09/19df27814d0080682f3f4d91e582,44028,34320
678,../datasets/vectors/00/09/36bdbca8cbe192c70f3e8a665023,197552,147159
679,../datasets/vectors/00/09/474a97b49d838fde83fc464d8eb2,27573,23658
680,../datasets/vectors/00/09/4f46afac387f000fdb3505562939,360314,260567
681,../datasets/vectors/00/09/6e0d279f545472216b1df79804dc,92247,73662
682,../datasets/vectors/00/09/85833fe1aef7a22130abb59491fc,176466,132249
683,../datasets/vectors/00/09/912082d159a1bbf62e2ace24d169,111650,86932
684,../datasets/vectors/00/09/932293c11671e7704834b8a65242,159787,122642
685,../datasets/vectors/00/09/95d03968ca16b5035a13739c301c,100740,66317
686,../datasets/vectors/00/09/af013f384c762e31649c1590dfeb,287952,213689
687,../datasets/vectors/00/09/b97cc566a6dc1c702319c316d5df,1216830,845250
688,../datasets/vectors/00/09/bdc8129165f578363819fd8da2e0,119806,77356
689,../datasets/vectors/00/09/d0bdb504649b90da028b77e6998b,90339,71591
690,../datasets/vectors/00/09/d6f198e5c48b63b78b495b388b49,478083,344052
691,../datasets/vectors/00/09/d74180c339a8c731be1dd348c21d,463593,245599
692,../datasets/vectors/00/09/fbf1dd1ded80353cb7fa30afe6c4,26395,22376
693,../datasets/vectors/00/0a/00d7e6c3eb4b0fea9da1a19a9d43,68308,48248
694,../datasets/vectors/00/0a/1598f20ab9a31cf300a11f87d7ab,157696,94295
695,../datasets/vectors/00/0a/1618347270d03f6d03ab4d4a2cee,55692,46802
696,../datasets/vectors/00/0a/2999f3b25207de2071a45f5585ee,42594,37987
697,../datasets/vectors/00/0a/432c07758d0741233b6167fe23bf,88812,70531
698,../datasets/vectors/00/0a/47969e3a82110649430fc3b2a345,125422,98499
699,../datasets/vectors/00/0a/94959b199669f35f24df315c4629,58664,49962
700,../datasets/vectors/00/0a/a8e7662f8c8d6ff0ddb5314ad361,43323,39893
701,../datasets/vectors/00/0a/b177e18ae511fc752728d8742c2b,147207,89147
702,../datasets/vectors/00/0a/b6834f878a3639454dd1c1fdd811,225387,169716
703,../datasets/vectors/00/0a/bec1e7dabc0656eccae4d5caac7e,118452,91895
704,../datasets/vectors/00/0a/c2e538ab1c52610a528793bcd9b8,23819,20572
705,../datasets/vectors/00/0a/e18e11ed80ab8a20776827e2d65b,347562,251678
706,../datasets/vectors/00/0a/e464402c9ae9f7b82930d8e2cb42,19312,17400
707,../datasets/vectors/00/0a/fc91c50e394053c7fd6621c5a090,127936,100443
708,../datasets/vectors/00/0a/fde3606cfaf492e5881e524c3f8f,76436,62380
709,../datasets/vectors/00/0b/223dcea56bde883a4c9d1ee5d1c0,112596,88319
710,../datasets/vectors/00/0b/2c38654ee3b3adde5d20dd20f633,38878,29056
711,../datasets/vectors/00/0b/411ff7a6e9d34b79e4a576e849e7,683685,483580
712,../datasets/vectors/00/0b/4c6e7b53b75d1d7df68eed82d18d,85163,67851
713,../datasets/vectors/00/0b/5e24eb63e905c3ec3b9c4403d6ec,213242,159590
714,../datasets/vectors/00/0b/5f11119bdfb949f548cece7f3c6f,56975,47890
715,../datasets/vectors/00/0b/81590147d51457a0dabedf80967f,482175,352443
716,../datasets/vectors/00/0b/8380550b8dd9fcd26ef7c9b248ff,123571,98118
717,../datasets/vectors/00/0b/b6204ba68d1a98b50229f52aa181,69202,56230
718,../datasets/vectors/00/0b/c75c77cf163ce9fd04b207fb0fca,48579,41515
719,../datasets/vectors/00/0b/cb9aa82d947c0f092e3567ba0750,69671,56474
720,../datasets/vectors/00/0b/e7c75b778bd8178ea3268ea21922,11254,11304
721,../datasets/vectors/00/0c/02679b0f6cb344bdb7e9e76ee949,491167,351250
722,../datasets/vectors/00/0c/02c38ea01ef3a9d6a3399b1af0c8,46816,40157
723,../datasets/vectors/00/0c/22e87c8039bce4427ba2a980ed46,67715,59583
724,../datasets/vectors/00/0c/2de15c6d2a462cd7dc0e71e0db13,113136,87517
725,../datasets/vectors/00/0c/53d17bcadf6c87ce62e4ec221c63,43068,37314
726,../datasets/vectors/00/0c/86faa0b8263dd5911a38ad521e62,131166,101483
727,../datasets/vectors/00/0c/8c2e8a862336456b1dc5d084caaf,159662,121055
728,../datasets/vectors/00/0c/953bc1efad5326e43dd08b9c89e7,36988,27881
729,../datasets/vectors/00/0c/b9e645cb17b8c28c39b496b7dcd2,86151,68277
730,../datasets/vectors/00/0c/d9e0262d60802685cd89e0d74109,1110552,777512
731,../datasets/vectors/00/0c/f990bca19c715e439dca1d40198f,124604,76758
732,../datasets/vectors/00/0c/fa73acceb5c98a2d6dc1140dd9a8,65941,45047
733,../datasets/vectors/00/0d/0259991883b651a68257643015e5,62010,51553
734,../datasets/vectors/00/0d/0344e5137b96f51fda3fe6193fc4,85041,69095
735,../datasets/vectors/00/0d/059680b8d4cd20417c3b24d1b2ca,55726,47200
736,../datasets/vectors/00/0d/13c4ca9dc387fbdec2e895777b23,203090,151808
737,../datasets/vectors/00/0d/1d8469c78296e75d864e6cf1c568,157760,120137
738,../datasets/vectors/00/0d/379b9c22322dd00f369e71b42670,39907,37053
739,../datasets/vectors/00/0d/44015a13dd7333ba24dc2ab98960,30883,27496
740,../datasets/vectors/00/0d/5e09e8cca35277b1941096c0f57d,213819,159386
741,../datasets/vectors/00/0d/799f0f88f80618d9d0eaf2f985d7,64311,53346
742,../datasets/vectors/00/0d/8203b89c7a1a9b938e1d8a031e68,147595,113007
743,../datasets/vectors/00/0d/a9024da121eab9d7ba332097c037,476692,343038
744,../datasets/vectors/00/0d/c61fda675fdecb665718a37d9ae7,177782,133374
745,../datasets/vectors/00/0d/cfc7a861bc1ad1471f49b8fa12ee,75015,60806
746,../datasets/vectors/00/0d/d3860978c1b916d07747d9c0ff0d,136074,104064
747,../datasets/vectors/00/0d/d473c47cd135088cdf4f1c415c6b,28501,24139
748,../datasets/vectors/00/0d/f01ac22f9ba86380bec98d36ec6b,534117,383857
749,../datasets/vectors/00/0e/1a8eea5b4a4b0335a346b9d67e70,26001,26043
750,../datasets/vectors/00/0e/265cb57a2c91f3fc6e19108cb77f,46872,39929
751,../datasets/vectors/00/0e/2f1c5b1762274d21ee3170ea86c1,61831,42831
752,../datasets/vectors/00/0e/33e7afb394c308d44d7b8284ad41,103181,81688
753,../datasets/vectors/00/0e/41cd4dc48c422e035227b311cf7e,116912,72399
754,../datasets/vectors/00/0e/6a33d9daf1d316080b0ec5183c37,52768,36676
755,../datasets/vectors/00/0e/7dcf36c730b4dc6ea016b78dc5a6,80069,65626
756,../datasets/vectors/00/0e/85a9a4206f1da9dce583919edf50,103420,82676
757,../datasets/vectors/00/0e/932fb534c4d2dbed3058d9731d29,153653,117890
758,../datasets/vectors/00/0e/f35dbfc371e2e025a00334916de6,71675,58648
759,../datasets/vectors/00/0e/f7818a82298f87ef8d9976bd2b58,54822,46282
760,../datasets/vectors/00/0f/2b2f9544a4475d32a25afb0406b2,105057,81866
761,../datasets/vectors/00/0f/3d3c0b374f290d82946ebd8cd316,138797,107026
762,../datasets/vectors/00/0f/488e1415bda7dcc8c2a9e583f5e3,64153,52542
763,../datasets/vectors/00/0f/61989f9d030c882dec7e77e2a0ae,24985,20366
764,../datasets/vectors/00/0f/664f532c49fa5fe0298e52ee722e,328489,242258
765,../datasets/vectors/00/0f/66a5c8c28781979f9e3c19402c66,30912,24873
766,../datasets/vectors/00/0f/73961a43a9fac6c1a5d72a1679ef,385024,279360
767,../datasets/vectors/00/0f/81edff81ed05403e79ca984766c2,92811,73883
768,../datasets/vectors/00/0f/b8a0b53743dd6ddeffb818fc2eb1,831797,582161
769,../datasets/vectors/00/0f/c834707706bcf43b9ecf8413f8b5,170248,129660
770,../datasets/vectors/00/0f/c887169f794266abd1022f66a662,53282,46041
771,../datasets/vectors/00/10/0860817f074920329f20987737b8,61113,49896
772,../datasets/vectors/00/10/38d81b5c8e00db2feb6888e51126,72518,59743
773,../datasets/vectors/00/10/4865ccc2308b5de7de34cd681eaa,140183,108207
774,../datasets/vectors/00/10/635001b67fd181d23d7173532859,114851,89553
775,../datasets/vectors/00/10/a1c652fe0c85cf0663dac9c97841,64506,52965
776,../datasets/vectors/00/10/a418fecf8d49fd6e37f2d8d0089e,67027,48580
777,../datasets/vectors/00/10/af37ae7a37d060999ef826e20716,35207,30827
778,../datasets/vectors/00/10/bd59e1e81386c142662f61e986f7,62728,51387
779,../datasets/vectors/00/10/c689e4875902b774d9dab486e1ec,22512,19209
780,../datasets/vectors/00/10/cb6bfdd80caaf479662080b662d3,43215,32047
781,../datasets/vectors/00/10/d977a093e237c241e1819cd707a9,1599772,1104111
782,../datasets/vectors/00/10/e44f70f8a36ce087fae95f9c54e9,62480,51834
783,../datasets/vectors/00/10/fcc9d8c7e52ce1c2ef3c81e67792,14904,14771
784,../datasets/vectors/00/11/06d6e888b2f2b819963a4edef965,407563,296975
785,../datasets/vectors/00/11/35a4470b1d1e448d0e369c5a9aa0,97768,76424
786,../datasets/vectors/00/11/3f5f68855ead10d79cdbdbcfeff6,171703,128310
787,../datasets/vectors/00/11/44877aaffc85beee525e6526a75e,11144,11581
788,../datasets/vectors/00/11/44d0cfba08b04daba415430e603b,27099,22139
789,../datasets/vectors/00/11/4d0be87700a7456e20093af24bcd,51341,43864
790,../datasets/vectors/00/11/791e65c224ea64f94ed520f1f026,67612,55282
791,../datasets/vectors/00/11/7d3ad293b0c900b3345aef31f46a,495123,354643
792,../datasets/vectors/00/11/9c67c11c71ac74e012c35728c142,207355,154997
793,../datasets/vectors/00/11/b33327b5d2ab39dc7f0a64ce4081,228593,169179
794,../datasets/vectors/00/11/c270218246171e1190e8439ff7cb,51494,44353
795,../datasets/vectors/00/11/e585f6165422132477c3bde363e9,84346,68908
796,../datasets/vectors/00/11/e8fa5f5213dabdb4294e218aa904,40744,35673
797,../datasets/vectors/00/12/17973c73741f03641d577c316434,129574,99447
798,../datasets/vectors/00/12/2103e706c3ad854ac1e5fc3a4795,80574,65422
799,../datasets/vectors/00/12/2db5fc9ddbe913308cc92e4b584b,100623,79288
800,../datasets/vectors/00/12/504da839e909658d33fcced32424,21432,19837
801,../datasets/vectors/00/12/6117295937942e9307935057e9c9,137674,106349
802,../datasets/vectors/00/12/64aee68d833180d85872d03df638,36606,31779
803,../datasets/vectors/00/12/74854ef4f6caf3011fa396a0f600,253879,187473
804,../datasets/vectors/00/12/7a4d46c59c516b1b488a1be9714e,39384,36912
805,../datasets/vectors/00/12/8d6999b3c443ef68582994da47fc,43788,38140
806,../datasets/vectors/00/12/9183c66c6dc417a438e9e24c6cea,93134,74433
807,../datasets/vectors/00/12/aea36d63595e1ccc639cbda9e8b1,136904,105144
808,../datasets/vectors/00/12/c4840eb82bbbeaaa8007a034ee00,147481,113403
809,../datasets/vectors/00/12/c539060a5a0731278556b806f3eb,157351,94395
810,../datasets/vectors/00/12/c7d0c8b36d43d145e374c8cdc27b,40937,31356
811,../datasets/vectors/00/12/e0107dbf9eaeb1367966fc2c4037,26829,23295
812,../datasets/vectors/00/13/04174a28a57ed9cbf803eaea78e1,72071,59907
813,../datasets/vectors/00/13/12c37475108ecefd36a97b90c458,64530,53219
814,../datasets/vectors/00/13/1d43377f432bb9819b6f6a5d3bd8,945926,660689
815,../datasets/vectors/00/13/4d4ced9265d59072f00eb7de6e3e,99592,78310
816,../datasets/vectors/00/13/4e667d4598a0e02a3c34dcef86c7,23149,22146
817,../datasets/vectors/00/13/5645f6f39139e4d817e802ff4280,400582,288972
818,../datasets/vectors/00/13/64efa45d1b015487ddaf09d6687d,15977,15055
819,../datasets/vectors/00/13/6a684f6c25d8f591604fd79535ab,65760,44732
820,../datasets/vectors/00/13/6e1da3913dcd9ffc73caff02cdfc,106128,84743
821,../datasets/vectors/00/13/7d8e5e8ebc1250b31ee78d76d493,101480,81281
822,../datasets/vectors/00/13/8cb075d91f34e7ca5a70e9d7cf21,193755,145243
823,../datasets/vectors/00/13/988be1a8290bfc24dcbff9dfeeab,186134,141504
824,../datasets/vectors/00/13/9aca8916122e0e596bf7190ec64c,159785,121973
825,../datasets/vectors/00/13/9ceb9c734f486cf50f95a5a3834f,83458,66618
826,../datasets/vectors/00/13/ac3f73a3038bf2802ae740b16b08,148452,113981
827,../datasets/vectors/00/13/c97208795303e38de90d35825e71,515706,368515
828,../datasets/vectors/00/13/cad853e3ca5d94a52f884933ccac,108827,84872
829,../datasets/vectors/00/13/d5c49e7d83a61df75ea8cb8f6b32,714304,504900
830,../datasets/vectors/00/13/dfd96e5f7b31a1d6ea6dcdb589d8,131553,102591
831,../datasets/vectors/00/13/ec70b663143245fbc90f65cbb685,34785,30592
832,../datasets/vectors/00/13/edb1e56c574578c6b0ffa44ad8e1,80120,64133
833,../datasets/vectors/00/13/f621e5e43e75d80aab472c268a68,102128,80119
834,../datasets/vectors/00/14/081e4fb4f14de3f44bebc4341a1f,42192,36755
835,../datasets/vectors/00/14/19bed632d0e4952915b5ca28ccea,72610,59411
836,../datasets/vectors/00/14/1b2c44a2e1ae9ac0739ad204b4c6,66288,54524
837,../datasets/vectors/00/14/38b31ee4bb80e38657cf7064067f,35640,31319
838,../datasets/vectors/00/14/5a4e072570ef71f03241bf62cc44,40682,35560
839,../datasets/vectors/00/14/71d0af26737bbbc1ac5e62f5b7ac,47160,40593
840,../datasets/vectors/00/14/843447951e6337f46a62b57d17a7,109644,85089
841,../datasets/vectors/00/14/955aa91a52f95ac0f68066493d39,92722,74297
842,../datasets/vectors/00/14/bd7a5c4ae8f263db1ae400ab7658,133473,101917
843,../datasets/vectors/00/14/cb03fb27187d002c64368986218b,253152,185821
844,../datasets/vectors/00/14/e3435d5042f39e04d8e3d321b353,174871,132854
845,../datasets/vectors/00/14/ed94dc3607c33b259c03ee8382a6,19810,17835
846,../datasets/vectors/00/14/f6009ca1b72a049362de77c33902,15312,14718
847,../datasets/vectors/00/15/00c57afcda0ac9eed30dbf92bac3,88558,56565
848,../datasets/vectors/00/15/18c4067acaa9a1756513412a0ff0,59102,50976
849,../datasets/vectors/00/15/24eb2ae904ce6c057d5c71698659,149572,115723
850,../datasets/vectors/00/15/2a84a49c53d5b546310eac6c1423,40925,31414
851,../datasets/vectors/00/15/43afb50eedcb5e695e03dddef74a,72986,58772
852,../datasets/vectors/00/15/465d78448922aadfd0b11b2ff61a,46686,40442
853,../datasets/vectors/00/15/6924f0cd44389d75691769e07717,32123,25065
854,../datasets/vectors/00/15/780b8bd7477b303d23020b560e9f,226435,168666
855,../datasets/vectors/00/15/7a112ee19039e4f98327450b801c,260652,191186
856,../datasets/vectors/00/15/7d122f2270a32114de5f5c8d8e02,49589,41631
857,../datasets/vectors/00/15/9ac5163698e50b04b18c348c4aa5,81492,65696
858,../datasets/vectors/00/15/a437117137377f5242d6b068987f,43219,38851
859,../datasets/vectors/00/15/caac0f85e57eb4821ba5d59b38be,186137,139892
860,../datasets/vectors/00/15/e8e89a657e01cd1c6d01c8754eac,23943,21715
861,../datasets/vectors/00/15/fa7370da5d63bbcd5565b01389ae,53784,45836
862,../datasets/vectors/00/15/fd6ea162a9aa15610a6f086e6fa2,51274,45962
863,../datasets/vectors/00/16/03c56ed1914a5e475e94bf326f28,102020,81988
864,../datasets/vectors/00/16/0c82f6f0529b00f51d7f9c19fab1,65260,53478
865,../datasets/vectors/00/16/0d105122e17ba0948f98ced65aa4,144534,111086
866,../datasets/vectors/00/16/14f31627215d28d6e57a5adb8f7d,118340,91535
867,../datasets/vectors/00/16/1dd862383c6f877571adb946ceee,100472,80926
868,../datasets/vectors/00/16/1f97180f432629740cd310584811,56446,40514
869,../datasets/vectors/00/16/254d8ab3a371a224433bac44c8b0,242470,178754
870,../datasets/vectors/00/16/2bbc171d6d854f695d9b7e4921ee,72208,59874
871,../datasets/vectors/00/16/37e05663bc83faa36f007e61b0c0,362906,262769
872,../datasets/vectors/00/16/3a4a210cd6eedb10477c2878d686,32213,28721
873,../datasets/vectors/00/16/3ff63474616042acf98448575e76,65371,53531
874,../datasets/vectors/00/16/47d9ebecc4457976bedbb1db4f43,114859,89900
875,../datasets/vectors/00/16/6bb61d9c816799ec11c5268e63fe,155415,119342
876,../datasets/vectors/00/16/6d52445c79746e51bbaef6a74b0b,167891,129059
877,../datasets/vectors/00/16/7c0bc72a9fa15a7943d749fd9f74,270383,199409
878,../datasets/vectors/00/16/89a8200b48d389bc9f6330b06ea7,210895,123417
879,../datasets/vectors/00/16/963f2baa2a73a88803a13421cdfe,23390,20558
880,../datasets/vectors/00/16/9834124f732a479dd3e276d919fe,197609,148497
881,../datasets/vectors/00/16/a57bb9d72f47de256064cc11cdb7,41394,35078
882,../datasets/vectors/00/16/b68f35d84800b5106ce8f4857f7c,45332,33529
883,../datasets/vectors/00/16/b6a168603b91c212d09dc08dba65,60346,51026
884,../datasets/vectors/00/16/c4b524ff067a828859d303e87819,84293,68220
885,../datasets/vectors/00/16/ca2f456acde1082049e1b20860f7,33238,29656
886,../datasets/vectors/00/16/cb7a8da45dffc5122d306b1f0cbc,69865,56320
887,../datasets/vectors/00/16/d4cd90ce583e59de161219ff50cd,46951,39859
888,../datasets/vectors/00/16/dba716b96b6d66174c7ddaa7d9a7,381749,275858
889,../datasets/vectors/00/16/dfb28c8016ae944f94f7c7f69eb0,164587,98581
890,../datasets/vectors/00/16/ed87f11392f2283a6883925aec93,91292,73262
891,../datasets/vectors/00/17/1c759d12d835aab01a78b6059d29,97424,80547
892,../datasets/vectors/00/17/1dd5e5fec28dc60e5090cc20301f,142754,110347
893,../datasets/vectors/00/17/27b24b95906cf6ae59998bea79b2,83142,65932
894,../datasets/vectors/00/17/2c040f271d1c5853e9e59255eebe,41815,36624
895,../datasets/vectors/00/17/4b9a6a573612e828e1bbb7211475,53511,45842
896,../datasets/vectors/00/17/4d03236a9927dc740eaf867bb54c,17322,16828
897,../datasets/vectors/00/17/6dd8df07fe6d9b90ab4c7c486683,180706,134933
898,../datasets/vectors/00/17/7237ae4ef1ef410e98151c1ec0fa,33148,29024
899,../datasets/vectors/00/17/898a1101c1a03b63e7e802646969,31480,28375
900,../datasets/vectors/00/17/8eb4e517ff6fd188f5103b00b3ce,218054,163779
901,../datasets/vectors/00/17/8f93a6bdc1dff2b3c28bc81e147a,42437,37022
902,../datasets/vectors/00/17/9693c05c34b73a38d4716fffdfa1,20569,18903
903,../datasets/vectors/00/17/bf29a8e3042517647876a35d5011,45844,39366
904,../datasets/vectors/00/17/f58659d3dbf0dd458a77d2dd6778,105590,84870
905,../datasets/vectors/00/17/fa7855c7c002f35a2facf4687fca,87270,69400
906,../datasets/vectors/00/18/05bd15702680ce566a5655d0786e,122585,94533
907,../datasets/vectors/00/18/1127918c000a24c7447a33948500,47004,40842
908,../datasets/vectors/00/18/118aa5a1cf42867f0de3031ab032,682848,481140
909,../datasets/vectors/00/18/189e8007ebf46469860493ed597e,68134,56425
910,../datasets/vectors/00/18/472c61f445f28fd74f28fc86a790,166416,100744
911,../datasets/vectors/00/18/575f2b384767fe49ccceb5588361,25381,21259
912,../datasets/vectors/00/18/5905c46325c5f00cf7051cb38fc6,24832,22118
913,../datasets/vectors/00/18/5b74e3d2d1f4cb03d0175f3b3f2a,67507,47291
914,../datasets/vectors/00/18/5df599cbeecb2b74eb58adb86268,44376,38452
915,../datasets/vectors/00/18/67ed0131a709be7a6ee4aa954b11,277820,204289
916,../datasets/vectors/00/18/6a433e0223071acf3f0f97eae139,394065,285599
917,../datasets/vectors/00/18/77481ab313c55c16d92bde0a3d2b,98957,62412
918,../datasets/vectors/00/18/7975b216b13300b4819a44cd3929,26986,22113
919,../datasets/vectors/00/18/a665b7923766a84e04561a417d1a,267798,158519
920,../datasets/vectors/00/18/a9b7fd73ca78c2d017a8d6a92483,66447,57352
921,../datasets/vectors/00/18/ab40dbac69eac09d25f53f250e71,51000,42667
922,../datasets/vectors/00/18/c71891068613535d18a7a78a31ee,89864,71263
923,../datasets/vectors/00/18/d4b0316f6355a97df29967891452,108904,85985
924,../datasets/vectors/00/18/e6b2c4298e5e59187eeb905aac46,110401,85838
925,../datasets/vectors/00/19/07fa6b8050fa590e452a223e227e,195055,145355
926,../datasets/vectors/00/19/1c0c4a9d5e6d0f3dd9804bc2662b,73162,58906
927,../datasets/vectors/00/19/23cd36a79c73bec9d23495d03448,49767,42864
928,../datasets/vectors/00/19/25b39c0991fb5779b0d81e73de0b,292431,214828
929,../datasets/vectors/00/19/30d4c3206ff57b4d79d5ad8af81e,126579,97214
930,../datasets/vectors/00/19/3130d8728b4b48679da5244d7b9a,113234,87955
931,../datasets/vectors/00/19/354d8ba89881836fafb7a4cf31fc,57259,50109
932,../datasets/vectors/00/19/41de01703ea37ef35053dbd22ed0,73294,59968
933,../datasets/vectors/00/19/423cf12334bb67e7de28d34e375b,61185,50124
934,../datasets/vectors/00/19/429ce3079ecbaa428aca772b6f3d,38064,33417
935,../datasets/vectors/00/19/42b3a9fdbdea34ddcdc9c57dc37e,63015,52182
936,../datasets/vectors/00/19/4c72d028974f5c099e0449582a05,118771,92920
937,../datasets/vectors/00/19/5351b015a9ef38082a9b0d774452,35648,31829
938,../datasets/vectors/00/19/568f9cc642f0368dc8ec1cfd354e,61032,49966
939,../datasets/vectors/00/19/59d83ef76d747c109b0258db6386,72387,49741
940,../datasets/vectors/00/19/59e6e7a72ba55ea419cfbc1fb287,513604,365934
941,../datasets/vectors/00/19/a28f7506d0fe7c43078540fb7f30,154598,117916
942,../datasets/vectors/00/19/a505e4a0fb8d1251baa32ca665ee,56213,39601
943,../datasets/vectors/00/19/ab019c437d445235dab2b0449ada,25518,21173
944,../datasets/vectors/00/19/b47e564080e174aa50531be79f63,39581,30673
945,../datasets/vectors/00/19/be4cda959c0479b164dc0debcf30,117892,90939
946,../datasets/vectors/00/19/ca789c065dc237b580105eca5976,75215,60493
947,../datasets/vectors/00/19/d45156bb28e574cbbad11a43c512,98845,78056
948,../datasets/vectors/00/19/dbd41a71762b2c0f050eecc97994,98911,77248
949,../datasets/vectors/00/19/ecba37e3592965aadbea1e0a3b69,206940,155138
950,../datasets/vectors/00/19/edfc30aa7cd8a629452c3f196449,54840,46067
951,../datasets/vectors/00/19/ee225028d87cf149dfb0608a716c,69679,57272
952,../datasets/vectors/00/1a/113206b32269225b45572adaf92a,536597,382979
953,../datasets/vectors/00/1a/2fa09c103a64b19f49508a2b03a3,109595,86078
954,../datasets/vectors/00/1a/42e073d6e3d7eb7ddc8dc5dcba44,10492,11043
955,../datasets/vectors/00/1a/56f7a27c430908ef1c2eaafe104e,76911,62023
956,../datasets/vectors/00/1a/5bc8d08749bfdb992f8248bc5b2d,24141,22546
957,../datasets/vectors/00/1a/688122faac6a9402a612024c7ad7,78540,64954
958,../datasets/vectors/00/1a/7597a57b4bc8faaa58f929c20c46,79356,63259
959,../datasets/vectors/00/1a/7ed736fb5dd0a94407fe3a2dbe8f,404062,291734
960,../datasets/vectors/00/1a/9ab7dc0ce7945f0ae93b7b542db0,18907,17068
961,../datasets/vectors/00/1a/9f5c4b0f7ceefa79c0665a234d99,53152,44142
962,../datasets/vectors/00/1a/a0462779726367e6b8e88a9a1676,126199,97760
963,../datasets/vectors/00/1a/a7d013a1b19d3a5ef74b87166415,29261,24312
964,../datasets/vectors/00/1a/cae0a65df8f51b322032999cd1c9,23591,23072
965,../datasets/vectors/00/1b/14c9d6c4688672d332c8eb037cd2,208072,157338
966,../datasets/vectors/00/1b/39a65cacc4cd27a811cf6d46063a,102251,81892
967,../datasets/vectors/00/1b/4934a869d1db0a3d9bfa7e376a3f,54112,46131
968,../datasets/vectors/00/1b/60b309c0c7a3f3204f72cd705919,30488,24381
969,../datasets/vectors/00/1b/64558cf83011ea7c2ff1e3333a01,57492,47526
970,../datasets/vectors/00/1b/6ef94ddefd142daa90867d659c22,60364,49675
971,../datasets/vectors/00/1b/72fcb3afc619736096e23ce300ce,373736,270610
972,../datasets/vectors/00/1b/7fc747af3bbd57882ddf12fb3666,64304,52241
973,../datasets/vectors/00/1b/ade128608bfcb2ff5bbb0c37e3ca,74382,49915
974,../datasets/vectors/00/1b/ae66b6a5afc69732b43d5de67692,165052,124503
975,../datasets/vectors/00/1b/b6385814cffcf150ab111ef64a89,25991,24464
976,../datasets/vectors/00/1b/c20c670c9fbab29f008c68bf6263,191669,143431
977,../datasets/vectors/00/1b/d6cf4f3bba6f643145bbaedf8eec,20635,18332
978,../datasets/vectors/00/1b/e1c0b59fbf91bc8da0e1406d2fef,64722,45366
979,../datasets/vectors/00/1b/e97137d19c08ad8db2fe9600ab62,1605180,1104861
980,../datasets/vectors/00/1b/ec1724ba751b10fb1600c3db28db,51438,43600
981,../datasets/vectors/00/1c/17cb0d2532eaf4ea23f307c70a61,96805,75676
982,../datasets/vectors/00/1c/1e50a74e39f3e992dd4b196c2d63,38702,29133
983,../datasets/vectors/00/1c/29f827e192acd0609f793eb89ac9,169595,129116
984,../datasets/vectors/00/1c/3f58c9f8c6eba3e415722ce2620b,74663,60516
985,../datasets/vectors/00/1c/4795ead6bdbdc0caa28bb69db1f4,619004,437538
986,../datasets/vectors/00/1c/49dd9c413c988701ac7a1697292c,183091,138338
987,../datasets/vectors/00/1c/b177329257d872872e65dd051f6d,188182,141798
988,../datasets/vectors/00/1c/b8d89bcdc3238d64a21451bf1a21,22933,20236
989,../datasets/vectors/00/1c/b9f766a0596138335c017f056417,174389,130908
990,../datasets/vectors/00/1c/c11fb018256329d4ae709c56a77a,37819,28406
991,../datasets/vectors/00/1c/d2f8fe37dc67e771ddf283edf34f,141024,110326
992,../datasets/vectors/00/1c/d4445ee5e1b560889786d795a9db,43745,37625
993,../datasets/vectors/00/1c/d94f1b57e45417ebdb65435247b3,363244,262736
994,../datasets/vectors/00/1c/df941c495b3f55bd4e93314aa77c,117053,90251
995,../datasets/vectors/00/1c/e61cb5589427bf06d99b27d52cd0,30506,27447
996,../datasets/vectors/00/1c/ebc0c9eef35ca38ae3d6ef4c89d9,180816,137569
997,../datasets/vectors/00/1c/ece2fc3086a3ebc31d2d408cfd16,67464,54686
998,../datasets/vectors/00/1c/efc25dad43126d642d1733ff6707,66149,54066
999,../datasets/vectors/00/1c/f7caffeb18306062feb50ed96348,152497,116818
1000,../datasets/vectors/00/1c/f92561a601d71824f8f1a15234e6,77534,62853
1001,../datasets/vectors/00/1d/00b0be158dea17e20873520d4a55,82878,66350
1002,../datasets/vectors/00/1d/26a1fa299c75599f6fe1362bd6b7,88834,70486
1003,../datasets/vectors/00/1d/43c38d47bc13c42870d7cf812725,56867,48680
1004,../datasets/vectors/00/1d/4808b4af6bcafcfb5d6c37a5feec,24150,20209
1005,../datasets/vectors/00/1d/64d77cbcc387b1e6fce265c38083,61106,41780
1006,../datasets/vectors/00/1d/72240d2c7936e40691c4b648f430,121125,94680
1007,../datasets/vectors/00/1d/7bbdd1409de57233708f39f1836f,14864,14710
1008,../datasets/vectors/00/1d/85742df7c3876d75c51de1d84202,24001,20829
1009,../datasets/vectors/00/1d/ab47265451a86cee14509bf2e755,32965,27119
1010,../datasets/vectors/00/1d/b4e5fae1c2cf2691ab0e152ddcbc,17757,16484
1011,../datasets/vectors/00/1d/bb93f51a62a5a8b86ca62c10c9d7,81093,64367
1012,../datasets/vectors/00/1d/d6fd540fc996cd9be551dc8b4281,123448,95258
1013,../datasets/vectors/00/1d/dc82d2bd30915a124700ac7e4624,154876,118270
1014,../datasets/vectors/00/1d/e5266c6e945d8fccb1951653e06d,136861,105110
1015,../datasets/vectors/00/1e/0163e2e0782ac5c181cfcab4db78,69027,56639
1016,../datasets/vectors/00/1e/1006882853a3f6ecd537624a5236,57597,47592
1017,../datasets/vectors/00/1e/13d235ed47a42624fd78f636e4cc,234612,173305
1018,../datasets/vectors/00/1e/229c360ad0aeafcf992f2379adcd,37062,32583
